year,ind1990,count,total_count,share,percentage
1968,710,13,3875,0.0033548387096774194,0.33548387096774196
1968,711,90,3875,0.023225806451612905,2.3225806451612905
1968,712,47,3875,0.012129032258064516,1.2129032258064516
1968,721,5,3875,0.0012903225806451613,0.12903225806451613
1968,741,73,3875,0.018838709677419355,1.8838709677419356
1968,751,35,3875,0.00903225806451613,0.903225806451613
1968,760,13,3875,0.0033548387096774194,0.33548387096774196
1968,761,28,3875,0.007225806451612903,0.7225806451612903
1968,762,26,3875,0.006709677419354839,0.6709677419354839
1968,771,37,3875,0.009548387096774193,0.9548387096774194
1968,791,32,3875,0.008258064516129033,0.8258064516129032
1968,800,41,3875,0.010580645161290323,1.0580645161290323
1968,802,4,3875,0.001032258064516129,0.1032258064516129
1968,810,19,3875,0.004903225806451613,0.49032258064516127
1968,831,124,3875,0.032,3.2
1968,840,58,3875,0.01496774193548387,1.4967741935483871
1968,841,16,3875,0.004129032258064516,0.4129032258064516
1968,860,298,3875,0.07690322580645162,7.690322580645162
1968,880,27,3875,0.006967741935483871,0.6967741935483871
1968,881,18,3875,0.00464516129032258,0.46451612903225803
1968,882,18,3875,0.00464516129032258,0.46451612903225803
1968,890,6,3875,0.0015483870967741935,0.15483870967741936
1968,893,23,3875,0.005935483870967742,0.5935483870967742
1968,901,247,3875,0.06374193548387097,6.3741935483870975
1969,10,89,3874,0.022973670624677336,2.2973670624677336
1969,31,5,3874,0.0012906556530717604,0.12906556530717606
1969,32,1,3874,2.581311306143521e-4,0.02581311306143521
1969,40,3,3874,7.743933918430562e-4,0.07743933918430562
1969,42,9,3874,0.0023231801755291687,0.23231801755291687
1969,50,5,3874,0.0012906556530717604,0.12906556530717606
1969,60,229,3874,0.05911202891068663,5.911202891068663
1969,100,11,3874,0.002839442436757873,0.2839442436757873
1969,101,11,3874,0.002839442436757873,0.2839442436757873
1969,102,26,3874,0.006711409395973154,0.6711409395973155
1969,110,5,3874,0.0012906556530717604,0.12906556530717606
1969,111,12,3874,0.003097573567372225,0.3097573567372225
1969,112,1,3874,2.581311306143521e-4,0.02581311306143521
1969,120,15,3874,0.0038719669592152815,0.38719669592152817
1969,121,21,3874,0.0054207537429013936,0.5420753742901394
1969,132,1,3874,2.581311306143521e-4,0.02581311306143521
1969,140,2,3874,5.162622612287042e-4,0.05162622612287042
1969,141,1,3874,2.581311306143521e-4,0.02581311306143521
1969,142,4,3874,0.0010325245224574084,0.10325245224574084
1969,150,2,3874,5.162622612287042e-4,0.05162622612287042
1969,151,36,3874,0.009292720702116675,0.9292720702116675
1969,152,8,3874,0.002065049044914817,0.20650490449148168
1969,160,1,3874,2.581311306143521e-4,0.02581311306143521
1969,161,5,3874,0.0012906556530717604,0.12906556530717606
1969,162,13,3874,0.003355704697986577,0.33557046979865773
1969,171,18,3874,0.004646360351058337,0.46463603510583373
1969,172,26,3874,0.006711409395973154,0.6711409395973155
1969,181,3,3874,7.743933918430562e-4,0.07743933918430562
1969,190,2,3874,5.162622612287042e-4,0.05162622612287042
1969,192,26,3874,0.006711409395973154,0.6711409395973155
1969,200,23,3874,0.005937016004130098,0.5937016004130098
1969,211,12,3874,0.003097573567372225,0.3097573567372225
1969,212,21,3874,0.0054207537429013936,0.5420753742901394
1969,221,1,3874,2.581311306143521e-4,0.02581311306143521
1969,222,2,3874,5.162622612287042e-4,0.05162622612287042
1969,230,3,3874,7.743933918430562e-4,0.07743933918430562
1969,231,19,3874,0.00490449148167269,0.490449148167269
1969,241,2,3874,5.162622612287042e-4,0.05162622612287042
1969,242,29,3874,0.0074858027878162104,0.748580278781621
1969,250,6,3874,0.0015487867836861124,0.15487867836861124
1969,251,19,3874,0.00490449148167269,0.490449148167269
1969,252,2,3874,5.162622612287042e-4,0.05162622612287042
1969,261,4,3874,0.0010325245224574084,0.10325245224574084
1969,262,6,3874,0.0015487867836861124,0.15487867836861124
1969,270,19,3874,0.00490449148167269,0.490449148167269
1969,271,6,3874,0.0015487867836861124,0.15487867836861124
1969,280,14,3874,0.0036138358286009293,0.3613835828600929
1969,281,11,3874,0.002839442436757873,0.2839442436757873
1969,282,18,3874,0.004646360351058337,0.46463603510583373
1969,300,87,3874,0.02245740836344863,2.245740836344863
1969,311,3,3874,7.743933918430562e-4,0.07743933918430562
1969,321,46,3874,0.011874032008260196,1.1874032008260196
1969,332,76,3874,0.01961796592669076,1.961796592669076
1969,342,156,3874,0.040268456375838924,4.026845637583892
1969,351,40,3874,0.010325245224574084,1.0325245224574084
1969,352,159,3874,0.04104284976768198,4.104284976768198
1969,360,33,3874,0.008518327310273618,0.8518327310273619
1969,361,14,3874,0.0036138358286009293,0.3613835828600929
1969,371,36,3874,0.009292720702116675,0.9292720702116675
1969,380,5,3874,0.0012906556530717604,0.12906556530717606
1969,381,1,3874,2.581311306143521e-4,0.02581311306143521
1969,391,16,3874,0.004130098089829634,0.41300980898296336
1969,392,3,3874,7.743933918430562e-4,0.07743933918430562
1969,400,26,3874,0.006711409395973154,0.6711409395973155
1969,401,13,3874,0.003355704697986577,0.33557046979865773
1969,402,9,3874,0.0023231801755291687,0.23231801755291687
1969,410,6,3874,0.0015487867836861124,0.15487867836861124
1969,411,44,3874,0.011357769747031492,1.1357769747031492
1969,412,54,3874,0.013939081053175014,1.3939081053175013
1969,420,9,3874,0.0023231801755291687,0.23231801755291687
1969,421,36,3874,0.009292720702116675,0.9292720702116675
1969,422,1,3874,2.581311306143521e-4,0.02581311306143521
1969,432,7,3874,0.0018069179143004647,0.18069179143004646
1969,440,14,3874,0.0036138358286009293,0.3613835828600929
1969,441,68,3874,0.017552916881775942,1.7552916881775942
1969,442,1,3874,2.581311306143521e-4,0.02581311306143521
1969,450,17,3874,0.0043882292204439855,0.43882292204439854
1969,451,7,3874,0.0018069179143004647,0.18069179143004646
1969,452,24,3874,0.00619514713474445,0.619514713474445
1969,470,11,3874,0.002839442436757873,0.2839442436757873
1969,471,10,3874,0.002581311306143521,0.2581311306143521
1969,472,2,3874,5.162622612287042e-4,0.05162622612287042
1969,500,16,3874,0.004130098089829634,0.41300980898296336
1969,512,11,3874,0.002839442436757873,0.2839442436757873
1969,530,22,3874,0.005678884873515746,0.5678884873515746
1969,541,5,3874,0.0012906556530717604,0.12906556530717606
1969,542,6,3874,0.0015487867836861124,0.15487867836861124
1969,550,36,3874,0.009292720702116675,0.9292720702116675
1969,551,2,3874,5.162622612287042e-4,0.05162622612287042
1969,552,3,3874,7.743933918430562e-4,0.07743933918430562
1969,562,53,3874,0.013680949922560661,1.3680949922560661
1969,571,4,3874,0.0010325245224574084,0.10325245224574084
1969,580,16,3874,0.004130098089829634,0.41300980898296336
1969,581,7,3874,0.0018069179143004647,0.18069179143004646
1969,592,5,3874,0.0012906556530717604,0.12906556530717606
1969,600,78,3874,0.020134228187919462,2.013422818791946
1969,601,77,3874,0.01987609705730511,1.987609705730511
1969,612,58,3874,0.014971605575632421,1.497160557563242
1969,621,19,3874,0.00490449148167269,0.490449148167269
1969,623,14,3874,0.0036138358286009293,0.3613835828600929
1969,630,7,3874,0.0018069179143004647,0.18069179143004646
1969,631,25,3874,0.0064532782653588024,0.6453278265358803
1969,632,15,3874,0.0038719669592152815,0.38719669592152817
1969,641,81,3874,0.020908621579762518,2.0908621579762516
1969,642,15,3874,0.0038719669592152815,0.38719669592152817
1969,650,12,3874,0.003097573567372225,0.3097573567372225
1969,660,3,3874,7.743933918430562e-4,0.07743933918430562
1969,681,1,3874,2.581311306143521e-4,0.02581311306143521
1969,682,18,3874,0.004646360351058337,0.46463603510583373
1969,691,1,3874,2.581311306143521e-4,0.02581311306143521
1969,700,101,3874,0.02607124419204956,2.607124419204956
1969,710,17,3874,0.0043882292204439855,0.43882292204439854
1969,711,77,3874,0.01987609705730511,1.987609705730511
1969,712,40,3874,0.010325245224574084,1.0325245224574084
1969,721,8,3874,0.002065049044914817,0.20650490449148168
1969,741,66,3874,0.017036654620547237,1.7036654620547238
1969,751,36,3874,0.009292720702116675,0.9292720702116675
1969,760,2,3874,5.162622612287042e-4,0.05162622612287042
1969,761,25,3874,0.0064532782653588024,0.6453278265358803
1969,762,16,3874,0.004130098089829634,0.41300980898296336
1969,771,19,3874,0.00490449148167269,0.490449148167269
1969,791,33,3874,0.008518327310273618,0.8518327310273619
1969,800,30,3874,0.007743933918430563,0.7743933918430563
1969,802,7,3874,0.0018069179143004647,0.18069179143004646
1969,810,13,3874,0.003355704697986577,0.33557046979865773
1969,831,138,3874,0.035622096024780586,3.5622096024780587
1969,840,62,3874,0.01600413009808983,1.600413009808983
1969,841,13,3874,0.003355704697986577,0.33557046979865773
1969,860,329,3874,0.08492514197212184,8.492514197212184
1969,880,30,3874,0.007743933918430563,0.7743933918430563
1969,881,28,3874,0.007227671657201859,0.7227671657201858
1969,882,26,3874,0.006711409395973154,0.6711409395973155
1969,890,11,3874,0.002839442436757873,0.2839442436757873
1969,893,19,3874,0.00490449148167269,0.490449148167269
1969,901,276,3874,0.07124419204956117,7.1244192049561175
1970,10,64,3712,0.017241379310344827,1.7241379310344827
1970,31,9,3712,0.0024245689655172415,0.24245689655172414
1970,40,3,3712,8.081896551724138e-4,0.08081896551724138
1970,42,6,3712,0.0016163793103448276,0.16163793103448276
1970,50,6,3712,0.0016163793103448276,0.16163793103448276
1970,60,217,3712,0.05845905172413793,5.845905172413793
1970,100,17,3712,0.0045797413793103444,0.4579741379310344
1970,101,14,3712,0.003771551724137931,0.3771551724137931
1970,102,19,3712,0.0051185344827586205,0.5118534482758621
1970,110,3,3712,8.081896551724138e-4,0.08081896551724138
1970,111,5,3712,0.0013469827586206897,0.13469827586206898
1970,112,4,3712,0.0010775862068965517,0.10775862068965517
1970,120,12,3712,0.003232758620689655,0.3232758620689655
1970,121,18,3712,0.004849137931034483,0.4849137931034483
1970,132,2,3712,5.387931034482759e-4,0.05387931034482758
1970,142,3,3712,8.081896551724138e-4,0.08081896551724138
1970,150,1,3712,2.6939655172413793e-4,0.02693965517241379
1970,151,43,3712,0.011584051724137932,1.1584051724137931
1970,152,3,3712,8.081896551724138e-4,0.08081896551724138
1970,160,3,3712,8.081896551724138e-4,0.08081896551724138
1970,161,6,3712,0.0016163793103448276,0.16163793103448276
1970,162,18,3712,0.004849137931034483,0.4849137931034483
1970,171,13,3712,0.003502155172413793,0.35021551724137934
1970,172,35,3712,0.009428879310344827,0.9428879310344828
1970,181,2,3712,5.387931034482759e-4,0.05387931034482758
1970,190,7,3712,0.0018857758620689656,0.18857758620689655
1970,192,29,3712,0.0078125,0.78125
1970,200,34,3712,0.009159482758620689,0.9159482758620688
1970,211,10,3712,0.0026939655172413795,0.26939655172413796
1970,212,16,3712,0.004310344827586207,0.43103448275862066
1970,221,1,3712,2.6939655172413793e-4,0.02693965517241379
1970,222,5,3712,0.0013469827586206897,0.13469827586206898
1970,231,11,3712,0.002963362068965517,0.2963362068965517
1970,241,5,3712,0.0013469827586206897,0.13469827586206898
1970,242,27,3712,0.007273706896551724,0.7273706896551724
1970,250,10,3712,0.0026939655172413795,0.26939655172413796
1970,251,22,3712,0.005926724137931034,0.5926724137931034
1970,252,1,3712,2.6939655172413793e-4,0.02693965517241379
1970,261,1,3712,2.6939655172413793e-4,0.02693965517241379
1970,262,5,3712,0.0013469827586206897,0.13469827586206898
1970,270,20,3712,0.005387931034482759,0.5387931034482759
1970,271,13,3712,0.003502155172413793,0.35021551724137934
1970,280,19,3712,0.0051185344827586205,0.5118534482758621
1970,281,11,3712,0.002963362068965517,0.2963362068965517
1970,282,28,3712,0.007543103448275862,0.7543103448275862
1970,300,105,3712,0.028286637931034482,2.8286637931034484
1970,311,4,3712,0.0010775862068965517,0.10775862068965517
1970,321,46,3712,0.012392241379310345,1.2392241379310345
1970,332,69,3712,0.018588362068965518,1.8588362068965518
1970,342,166,3712,0.0447198275862069,4.4719827586206895
1970,351,27,3712,0.007273706896551724,0.7273706896551724
1970,352,129,3712,0.03475215517241379,3.475215517241379
1970,360,27,3712,0.007273706896551724,0.7273706896551724
1970,361,15,3712,0.004040948275862069,0.4040948275862069
1970,371,32,3712,0.008620689655172414,0.8620689655172413
1970,380,1,3712,2.6939655172413793e-4,0.02693965517241379
1970,391,31,3712,0.008351293103448275,0.8351293103448275
1970,400,26,3712,0.007004310344827586,0.7004310344827587
1970,401,11,3712,0.002963362068965517,0.2963362068965517
1970,402,7,3712,0.0018857758620689656,0.18857758620689655
1970,410,3,3712,8.081896551724138e-4,0.08081896551724138
1970,411,31,3712,0.008351293103448275,0.8351293103448275
1970,412,59,3712,0.015894396551724137,1.5894396551724137
1970,420,12,3712,0.003232758620689655,0.3232758620689655
1970,421,39,3712,0.01050646551724138,1.050646551724138
1970,432,9,3712,0.0024245689655172415,0.24245689655172414
1970,440,14,3712,0.003771551724137931,0.3771551724137931
1970,441,79,3712,0.021282327586206896,2.1282327586206895
1970,450,21,3712,0.005657327586206897,0.5657327586206896
1970,451,4,3712,0.0010775862068965517,0.10775862068965517
1970,452,21,3712,0.005657327586206897,0.5657327586206896
1970,470,12,3712,0.003232758620689655,0.3232758620689655
1970,471,9,3712,0.0024245689655172415,0.24245689655172414
1970,472,4,3712,0.0010775862068965517,0.10775862068965517
1970,500,7,3712,0.0018857758620689656,0.18857758620689655
1970,512,17,3712,0.0045797413793103444,0.4579741379310344
1970,530,23,3712,0.006196120689655173,0.6196120689655172
1970,541,5,3712,0.0013469827586206897,0.13469827586206898
1970,542,5,3712,0.0013469827586206897,0.13469827586206898
1970,550,39,3712,0.01050646551724138,1.050646551724138
1970,551,1,3712,2.6939655172413793e-4,0.02693965517241379
1970,552,2,3712,5.387931034482759e-4,0.05387931034482758
1970,562,48,3712,0.01293103448275862,1.293103448275862
1970,571,1,3712,2.6939655172413793e-4,0.02693965517241379
1970,580,11,3712,0.002963362068965517,0.2963362068965517
1970,581,6,3712,0.0016163793103448276,0.16163793103448276
1970,592,4,3712,0.0010775862068965517,0.10775862068965517
1970,600,80,3712,0.021551724137931036,2.1551724137931036
1970,601,59,3712,0.015894396551724137,1.5894396551724137
1970,612,68,3712,0.018318965517241378,1.8318965517241377
1970,621,16,3712,0.004310344827586207,0.43103448275862066
1970,623,16,3712,0.004310344827586207,0.43103448275862066
1970,630,9,3712,0.0024245689655172415,0.24245689655172414
1970,631,21,3712,0.005657327586206897,0.5657327586206896
1970,632,7,3712,0.0018857758620689656,0.18857758620689655
1970,641,76,3712,0.020474137931034482,2.0474137931034484
1970,642,16,3712,0.004310344827586207,0.43103448275862066
1970,650,8,3712,0.0021551724137931034,0.21551724137931033
1970,660,2,3712,5.387931034482759e-4,0.05387931034482758
1970,672,1,3712,2.6939655172413793e-4,0.02693965517241379
1970,681,4,3712,0.0010775862068965517,0.10775862068965517
1970,682,24,3712,0.00646551724137931,0.646551724137931
1970,700,85,3712,0.022898706896551723,2.289870689655172
1970,710,16,3712,0.004310344827586207,0.43103448275862066
1970,711,74,3712,0.01993534482758621,1.9935344827586208
1970,712,40,3712,0.010775862068965518,1.0775862068965518
1970,721,10,3712,0.0026939655172413795,0.26939655172413796
1970,741,77,3712,0.020743534482758622,2.074353448275862
1970,751,29,3712,0.0078125,0.78125
1970,760,10,3712,0.0026939655172413795,0.26939655172413796
1970,761,23,3712,0.006196120689655173,0.6196120689655172
1970,762,29,3712,0.0078125,0.78125
1970,771,22,3712,0.005926724137931034,0.5926724137931034
1970,791,28,3712,0.007543103448275862,0.7543103448275862
1970,800,19,3712,0.0051185344827586205,0.5118534482758621
1970,802,4,3712,0.0010775862068965517,0.10775862068965517
1970,810,10,3712,0.0026939655172413795,0.26939655172413796
1970,831,138,3712,0.037176724137931036,3.7176724137931036
1970,840,68,3712,0.018318965517241378,1.8318965517241377
1970,841,11,3712,0.002963362068965517,0.2963362068965517
1970,860,303,3712,0.0816271551724138,8.162715517241379
1970,880,23,3712,0.006196120689655173,0.6196120689655172
1970,881,23,3712,0.006196120689655173,0.6196120689655172
1970,882,18,3712,0.004849137931034483,0.4849137931034483
1970,890,8,3712,0.0021551724137931034,0.21551724137931033
1970,893,11,3712,0.002963362068965517,0.2963362068965517
1970,901,243,3712,0.06546336206896551,6.546336206896551
1971,10,66,3666,0.01800327332242226,1.800327332242226
1971,20,9,3666,0.0024549918166939444,0.24549918166939444
1971,31,5,3666,0.001363884342607747,0.13638843426077468
1971,40,1,3666,2.7277686852154935e-4,0.027277686852154936
1971,42,16,3666,0.00436442989634479,0.436442989634479
1971,50,6,3666,0.0016366612111292963,0.16366612111292964
1971,60,222,3666,0.060556464811783964,6.055646481178396
1971,100,11,3666,0.003000545553737043,0.3000545553737043
1971,101,15,3666,0.004091653027823241,0.4091653027823241
1971,102,21,3666,0.0057283142389525366,0.5728314238952537
1971,110,2,3666,5.455537370430987e-4,0.05455537370430987
1971,111,11,3666,0.003000545553737043,0.3000545553737043
1971,112,4,3666,0.0010911074740861974,0.10911074740861974
1971,120,5,3666,0.001363884342607747,0.13638843426077468
1971,121,17,3666,0.004637206764866339,0.4637206764866339
1971,122,1,3666,2.7277686852154935e-4,0.027277686852154936
1971,130,2,3666,5.455537370430987e-4,0.05455537370430987
1971,140,1,3666,2.7277686852154935e-4,0.027277686852154936
1971,141,3,3666,8.183306055646482e-4,0.08183306055646482
1971,142,4,3666,0.0010911074740861974,0.10911074740861974
1971,151,39,3666,0.010638297872340425,1.0638297872340425
1971,152,4,3666,0.0010911074740861974,0.10911074740861974
1971,160,2,3666,5.455537370430987e-4,0.05455537370430987
1971,161,7,3666,0.0019094380796508457,0.19094380796508456
1971,162,15,3666,0.004091653027823241,0.4091653027823241
1971,171,26,3666,0.0070921985815602835,0.7092198581560284
1971,172,47,3666,0.01282051282051282,1.282051282051282
1971,180,1,3666,2.7277686852154935e-4,0.027277686852154936
1971,181,6,3666,0.0016366612111292963,0.16366612111292964
1971,182,7,3666,0.0019094380796508457,0.19094380796508456
1971,190,3,3666,8.183306055646482e-4,0.08183306055646482
1971,191,3,3666,8.183306055646482e-4,0.08183306055646482
1971,192,13,3666,0.0035460992907801418,0.3546099290780142
1971,200,22,3666,0.006001091107474086,0.6001091107474086
1971,201,2,3666,5.455537370430987e-4,0.05455537370430987
1971,211,8,3666,0.002182214948172395,0.2182214948172395
1971,212,15,3666,0.004091653027823241,0.4091653027823241
1971,220,1,3666,2.7277686852154935e-4,0.027277686852154936
1971,221,2,3666,5.455537370430987e-4,0.05455537370430987
1971,222,1,3666,2.7277686852154935e-4,0.027277686852154936
1971,229,2,3666,5.455537370430987e-4,0.05455537370430987
1971,230,4,3666,0.0010911074740861974,0.10911074740861974
1971,231,11,3666,0.003000545553737043,0.3000545553737043
1971,241,6,3666,0.0016366612111292963,0.16366612111292964
1971,242,23,3666,0.006273867975995636,0.6273867975995636
1971,250,10,3666,0.002727768685215494,0.27277686852154936
1971,251,19,3666,0.005182760501909438,0.5182760501909438
1971,252,1,3666,2.7277686852154935e-4,0.027277686852154936
1971,261,4,3666,0.0010911074740861974,0.10911074740861974
1971,262,4,3666,0.0010911074740861974,0.10911074740861974
1971,270,16,3666,0.00436442989634479,0.436442989634479
1971,271,11,3666,0.003000545553737043,0.3000545553737043
1971,280,15,3666,0.004091653027823241,0.4091653027823241
1971,281,3,3666,8.183306055646482e-4,0.08183306055646482
1971,282,23,3666,0.006273867975995636,0.6273867975995636
1971,290,5,3666,0.001363884342607747,0.13638843426077468
1971,291,3,3666,8.183306055646482e-4,0.08183306055646482
1971,292,40,3666,0.010911074740861976,1.0911074740861975
1971,300,19,3666,0.005182760501909438,0.5182760501909438
1971,301,1,3666,2.7277686852154935e-4,0.027277686852154936
1971,310,2,3666,5.455537370430987e-4,0.05455537370430987
1971,311,2,3666,5.455537370430987e-4,0.05455537370430987
1971,312,6,3666,0.0016366612111292963,0.16366612111292964
1971,320,7,3666,0.0019094380796508457,0.19094380796508456
1971,321,13,3666,0.0035460992907801418,0.3546099290780142
1971,322,23,3666,0.006273867975995636,0.6273867975995636
1971,331,34,3666,0.009274413529732678,0.9274413529732678
1971,340,10,3666,0.002727768685215494,0.27277686852154936
1971,341,53,3666,0.014457174031642117,1.4457174031642117
1971,342,80,3666,0.02182214948172395,2.182214948172395
1971,350,4,3666,0.0010911074740861974,0.10911074740861974
1971,351,28,3666,0.007637752318603383,0.7637752318603382
1971,352,130,3666,0.03546099290780142,3.546099290780142
1971,360,22,3666,0.006001091107474086,0.6001091107474086
1971,370,3,3666,8.183306055646482e-4,0.08183306055646482
1971,371,13,3666,0.0035460992907801418,0.3546099290780142
1971,372,12,3666,0.0032733224222585926,0.32733224222585927
1971,380,3,3666,8.183306055646482e-4,0.08183306055646482
1971,391,20,3666,0.005455537370430988,0.5455537370430987
1971,392,8,3666,0.002182214948172395,0.2182214948172395
1971,400,20,3666,0.005455537370430988,0.5455537370430987
1971,401,12,3666,0.0032733224222585926,0.32733224222585927
1971,402,4,3666,0.0010911074740861974,0.10911074740861974
1971,410,37,3666,0.010092744135297326,1.0092744135297327
1971,411,1,3666,2.7277686852154935e-4,0.027277686852154936
1971,412,49,3666,0.01336606655755592,1.336606655755592
1971,420,11,3666,0.003000545553737043,0.3000545553737043
1971,421,36,3666,0.009819967266775777,0.9819967266775778
1971,422,1,3666,2.7277686852154935e-4,0.027277686852154936
1971,432,5,3666,0.001363884342607747,0.13638843426077468
1971,440,6,3666,0.0016366612111292963,0.16366612111292964
